27, 125, pa2-debug-e-output1.txt
  196.62,   201.82,   205.83
  407.78,   404.12,   209.43
  99.63,   100.67,   100.43
  97.07,   102.04,   225.40
  94.51,   103.40,   350.37
  102.10,   225.64,   99.12
  99.54,   227.00,   224.08
  96.98,   228.37,   349.05
  104.57,   350.61,   97.80
  102.01,   351.97,   222.77
  99.45,   353.34,   347.73
  224.57,   98.23,   103.02
  222.02,   99.59,   227.98
  219.46,   100.96,   352.95
  227.04,   223.19,   101.70
  224.49,   224.56,   226.67
  221.93,   225.93,   351.63
  229.51,   348.16,   100.39
  226.96,   349.53,   225.35
  224.40,   350.90,   350.32
  349.52,   95.78,   105.60
  346.97,   97.15,   230.57
  344.41,   98.52,   355.54
  351.99,   220.75,   104.29
  349.44,   222.12,   229.25
  346.88,   223.49,   354.22
  354.46,   345.72,   102.97
  351.91,   347.09,   227.94
  349.35,   348.45,   352.90
  100.19,   99.77,   223.57
  100.99,   98.95,   348.57
  101.79,   98.13,   473.56
  98.23,   224.75,   224.41
  99.03,   223.93,   349.41
  99.83,   223.11,   474.40
  96.27,   349.74,   225.25
  97.06,   348.91,   350.24
  97.86,   348.09,   475.24
  225.17,   101.74,   222.79
  225.97,   100.92,   347.78
  226.77,   100.09,   472.78
  223.21,   226.72,   223.62
  224.01,   225.90,   348.62
  224.81,   225.08,   473.61
  221.25,   351.70,   224.46
  222.05,   350.88,   349.46
  222.84,   350.06,   474.45
  350.16,   103.71,   222.00
  350.95,   102.89,   347.00
  351.75,   102.06,   471.99
  348.19,   228.69,   222.84
  348.99,   227.87,   347.83
  349.79,   227.04,   472.83
  346.23,   353.67,   223.67
  347.03,   352.85,   348.67
  347.83,   352.03,   473.66
  101.90,   98.99,   348.43
  100.26,   95.40,   473.37
  98.61,   91.82,   598.31
  99.73,   223.92,   351.99
  98.08,   220.33,   476.92
  96.44,   216.75,   601.86
  97.55,   348.85,   355.54
  95.91,   345.26,   480.48
  94.27,   341.68,   605.42
  226.87,   101.11,   350.13
  225.23,   97.53,   475.07
  223.58,   93.94,   600.01
  224.70,   226.04,   353.69
  223.05,   222.46,   478.63
  221.41,   218.87,   603.57
  222.52,   350.97,   357.25
  220.88,   347.39,   482.18
  219.24,   343.80,   607.12
  351.84,   103.24,   351.84
  350.20,   99.65,   476.78
  348.56,   96.07,   601.71
  349.67,   228.17,   355.39
  348.02,   224.58,   480.33
  346.38,   221.00,   605.27
  347.49,   353.10,   358.95
  345.85,   349.52,   483.89
  344.21,   345.93,   608.82
  98.07,   100.95,   475.62
  98.75,   104.01,   600.58
  99.42,   107.07,   725.54
  97.87,   225.91,   472.56
  98.54,   228.97,   597.52
  99.22,   232.03,   722.48
  97.66,   350.87,   469.50
  98.34,   353.93,   594.46
  99.02,   356.99,   719.42
  223.07,   101.13,   474.93
  223.75,   104.20,   599.90
  224.42,   107.26,   724.86
  222.87,   226.10,   471.88
  223.54,   229.16,   596.84
  224.22,   232.22,   721.80
  222.66,   351.06,   468.82
  223.34,   354.12,   593.78
  224.01,   357.18,   718.74
  348.07,   101.32,   474.25
  348.74,   104.38,   599.21
  349.42,   107.44,   724.17
  347.86,   226.28,   471.19
  348.54,   229.34,   596.15
  349.22,   232.41,   721.12
  347.66,   351.25,   468.13
  348.34,   354.31,   593.09
  349.01,   357.37,   718.06
  100.98,   99.72,   600.17
  102.04,   99.79,   725.16
  103.10,   99.87,   850.16
  101.99,   224.71,   600.08
  103.05,   224.79,   725.08
  104.12,   224.86,   850.07
  103.00,   349.71,   600.00
  104.06,   349.78,   724.99
  105.13,   349.86,   849.99
  225.97,   98.70,   599.10
  227.03,   98.78,   724.10
  228.10,   98.86,   849.10
  226.98,   223.70,   599.02
  228.04,   223.77,   724.02
  229.11,   223.85,   849.01
  227.99,   348.69,   598.94
  229.06,   348.77,   723.93
  230.12,   348.85,   848.93
  350.96,   97.69,   598.04
  352.02,   97.77,   723.04
  353.09,   97.84,   848.03
  351.97,   222.69,   597.96
  353.04,   222.76,   722.95
  354.10,   222.84,   847.95
  352.98,   347.68,   597.87
  354.05,   347.76,   722.87
  355.11,   347.83,   847.86
  98.56,   223.59,   99.31
  97.92,   225.74,   224.29
  97.28,   227.90,   349.26
  100.14,   348.56,   97.16
  99.50,   350.71,   222.14
  98.86,   352.87,   347.12
  101.73,   473.53,   95.01
  101.08,   475.69,   219.99
  100.44,   477.84,   344.97
  223.55,   222.02,   99.98
  222.91,   224.17,   224.96
  222.26,   226.33,   349.94
  225.13,   346.99,   97.83
  224.49,   349.14,   222.81
  223.85,   351.30,   347.79
  226.71,   471.96,   95.68
  226.07,   474.11,   220.66
  225.43,   476.27,   345.64
  348.54,   220.45,   100.65
  347.90,   222.60,   225.63
  347.25,   224.76,   350.61
  350.12,   345.42,   98.50
  349.48,   347.57,   223.48
  348.83,   349.73,   348.46
  351.70,   470.39,   96.36
  351.06,   472.54,   221.33
  350.42,   474.70,   346.31
  100.98,   223.07,   226.13
  103.11,   225.30,   351.09
  105.23,   227.53,   476.05
  104.14,   348.01,   223.85
  106.26,   350.24,   348.81
  108.39,   352.47,   473.77
  107.29,   472.95,   221.56
  109.42,   475.18,   346.52
  111.55,   477.41,   471.49
  225.92,   219.88,   224.06
  228.05,   222.11,   349.02
  230.17,   224.34,   473.99
  229.08,   344.82,   221.78
  231.20,   347.05,   346.74
  233.33,   349.28,   471.70
  232.24,   469.76,   219.49
  234.36,   471.99,   344.46
  236.49,   474.22,   469.42
  350.86,   216.68,   221.99
  352.99,   218.91,   346.95
  355.12,   221.14,   471.92
  354.02,   341.62,   219.71
  356.15,   343.85,   344.67
  358.27,   346.08,   469.63
  357.18,   466.56,   217.42
  359.30,   468.79,   342.39
  361.43,   471.02,   467.35
  99.87,   226.40,   349.21
  100.87,   229.49,   474.16
  101.88,   232.58,   599.12
  97.97,   351.35,   346.13
  98.98,   354.44,   471.09
  99.98,   357.53,   596.05
  96.07,   476.30,   343.06
  97.08,   479.39,   468.02
  98.09,   482.48,   592.97
  224.85,   228.27,   348.15
  225.86,   231.36,   473.11
  226.86,   234.45,   598.07
  222.95,   353.22,   345.08
  223.96,   356.31,   470.04
  224.97,   359.40,   594.99
  221.05,   478.17,   342.00
  222.06,   481.26,   466.96
  223.07,   484.35,   591.92
  349.83,   230.15,   347.10
  350.84,   233.24,   472.06
  351.85,   236.33,   597.01
  347.93,   355.09,   344.02
  348.94,   358.18,   468.98
  349.95,   361.27,   593.94
  346.03,   480.04,   340.95
  347.04,   483.13,   465.91
  348.05,   486.22,   590.86
  98.03,   226.35,   476.30
  94.82,   223.34,   601.23
  91.61,   220.32,   726.15
  94.33,   351.26,   479.22
  91.11,   348.25,   604.15
  87.90,   345.23,   729.07
  90.62,   476.17,   482.14
  87.41,   473.16,   607.07
  84.19,   470.14,   731.99
  222.94,   229.98,   479.60
  219.72,   226.97,   604.53
  216.51,   223.95,   729.45
  219.23,   354.89,   482.52
  216.02,   351.88,   607.45
  212.80,   348.86,   732.37
  215.52,   479.80,   485.44
  212.31,   476.79,   610.37
  209.10,   473.77,   735.29
  347.84,   233.61,   482.90
  344.63,   230.59,   607.83
  341.41,   227.58,   732.75
  344.13,   358.52,   485.82
  340.92,   355.50,   610.74
  337.71,   352.49,   735.67
  340.43,   483.43,   488.74
  337.21,   480.42,   613.66
  334.00,   477.40,   738.59
  101.97,   223.97,   599.03
  103.25,   226.96,   723.99
  104.53,   229.96,   848.94
  104.75,   348.90,   596.01
  106.03,   351.89,   720.96
  107.31,   354.89,   845.92
  107.52,   473.83,   592.98
  108.80,   476.83,   717.94
  110.09,   479.82,   842.90
  226.93,   221.16,   597.81
  228.21,   224.15,   722.77
  229.49,   227.15,   847.73
  229.71,   346.09,   594.79
  230.99,   349.09,   719.75
  232.27,   352.08,   844.71
  232.49,   471.02,   591.77
  233.77,   474.02,   716.73
  235.05,   477.01,   841.68
  351.89,   218.35,   596.60
  353.17,   221.35,   721.56
  354.46,   224.34,   846.52
  354.67,   343.28,   593.58
  355.95,   346.28,   718.53
  357.23,   349.27,   843.49
  357.45,   468.22,   590.55
  358.73,   471.21,   715.51
  360.01,   474.21,   840.47
  101.10,   348.64,   100.32
  100.10,   349.09,   225.32
  99.09,   349.55,   350.31
  101.45,   473.63,   99.87
  100.45,   474.09,   224.86
  99.44,   474.55,   349.86
  101.80,   598.63,   99.41
  100.80,   599.09,   224.41
  99.79,   599.55,   349.40
  226.10,   348.29,   101.33
  225.09,   348.75,   226.32
  224.09,   349.21,   351.32
  226.45,   473.29,   100.87
  225.44,   473.75,   225.87
  224.44,   474.20,   350.86
  226.80,   598.29,   100.42
  225.79,   598.75,   225.41
  224.79,   599.20,   350.41
  351.09,   347.95,   102.33
  350.09,   348.40,   227.33
  349.09,   348.86,   352.32
  351.44,   472.95,   101.88
  350.44,   473.40,   226.87
  349.43,   473.86,   351.87
  351.79,   597.94,   101.43
  350.79,   598.40,   226.42
  349.78,   598.86,   351.42
  98.04,   348.44,   226.21
  101.65,   348.15,   351.16
  105.25,   347.86,   476.11
  97.77,   473.44,   226.51
  101.38,   473.15,   351.46
  104.98,   472.86,   476.40
  97.50,   598.43,   226.81
  101.10,   598.14,   351.76
  104.71,   597.85,   476.70
  222.99,   348.72,   222.61
  226.59,   348.42,   347.55
  230.20,   348.13,   472.50
  222.72,   473.71,   222.90
  226.32,   473.42,   347.85
  229.93,   473.13,   472.80
  222.45,   598.71,   223.20
  226.05,   598.42,   348.15
  229.66,   598.13,   473.10
  347.93,   348.99,   219.00
  351.54,   348.70,   343.95
  355.15,   348.41,   468.89
  347.66,   473.99,   219.30
  351.27,   473.70,   344.24
  354.88,   473.41,   469.19
  347.39,   598.99,   219.60
  351.00,   598.70,   344.54
  354.61,   598.41,   469.49
  100.56,   350.44,   348.63
  99.60,   352.94,   473.60
  98.65,   355.45,   598.57
  104.17,   475.36,   346.15
  103.22,   477.87,   471.12
  102.26,   480.37,   596.10
  107.79,   600.28,   343.67
  106.83,   602.79,   468.65
  105.88,   605.30,   593.62
  225.50,   346.84,   349.66
  224.55,   349.35,   474.63
  223.59,   351.86,   599.60
  229.12,   471.76,   347.18
  228.16,   474.27,   472.15
  227.21,   476.78,   597.12
  232.73,   596.69,   344.70
  231.78,   599.19,   469.67
  230.82,   601.70,   594.64
  350.45,   343.25,   350.69
  349.49,   345.75,   475.66
  348.54,   348.26,   600.63
  354.06,   468.17,   348.21
  353.11,   470.68,   473.18
  352.15,   473.18,   598.15
  357.68,   593.09,   345.73
  356.72,   595.60,   470.70
  355.76,   598.11,   595.67
  98.44,   348.90,   474.44
  95.52,   352.10,   599.36
  92.61,   355.30,   724.29
  99.04,   473.86,   471.25
  96.13,   477.06,   596.18
  93.21,   480.26,   721.10
  99.64,   598.82,   468.06
  96.73,   602.02,   592.99
  93.81,   605.22,   717.91
  223.41,   348.38,   477.37
  220.49,   351.58,   602.29
  217.57,   354.78,   727.22
  224.01,   473.33,   474.18
  221.09,   476.54,   599.11
  218.17,   479.74,   724.03
  224.61,   598.29,   471.00
  221.69,   601.49,   595.92
  218.77,   604.69,   720.85
  348.37,   347.85,   480.30
  345.45,   351.05,   605.23
  342.54,   354.25,   730.15
  348.97,   472.81,   477.11
  346.05,   476.01,   602.04
  343.14,   479.21,   726.96
  349.57,   597.77,   473.93
  346.66,   600.97,   598.85
  343.74,   604.17,   723.78
  101.04,   348.87,   600.43
  102.39,   347.48,   725.42
  103.74,   346.08,   850.40
  102.80,   473.85,   601.80
  104.15,   472.46,   726.79
  105.51,   471.06,   851.77
  104.57,   598.83,   603.18
  105.92,   597.44,   728.16
  107.27,   596.04,   853.15
  226.02,   347.12,   599.06
  227.37,   345.73,   724.04
  228.72,   344.33,   849.03
  227.78,   472.10,   600.43
  229.14,   470.71,   725.42
  230.49,   469.31,   850.40
  229.55,   597.08,   601.81
  230.90,   595.69,   726.79
  232.25,   594.29,   851.78
  351.00,   345.37,   597.69
  352.35,   343.98,   722.67
  353.70,   342.58,   847.66
  352.76,   470.35,   599.06
  354.12,   468.96,   724.05
  355.47,   467.56,   849.03
  354.53,   595.33,   600.44
  355.88,   593.94,   725.42
  357.23,   592.54,   850.40
  100.34,   476.36,   99.49
  97.80,   474.07,   224.44
  95.25,   471.77,   349.39
  101.24,   601.34,   101.80
  98.69,   599.04,   226.76
  96.14,   596.75,   351.71
  102.13,   726.31,   104.12
  99.58,   724.02,   229.07
  97.04,   721.72,   354.02
  225.31,   475.42,   102.02
  222.77,   473.13,   226.97
  220.22,   470.83,   351.92
  226.21,   600.40,   104.33
  223.66,   598.10,   229.28
  221.12,   595.81,   354.24
  227.10,   725.37,   106.65
  224.55,   723.08,   231.60
  222.01,   720.78,   356.55
  350.28,   474.48,   104.54
  347.74,   472.19,   229.50
  345.19,   469.89,   354.45
  351.18,   599.46,   106.86
  348.63,   597.16,   231.81
  346.09,   594.86,   356.77
  352.07,   724.43,   109.17
  349.53,   722.14,   234.13
  346.98,   719.84,   359.08
  101.59,   476.47,   226.32
  101.58,   478.27,   351.30
  101.58,   480.06,   476.29
  101.93,   601.46,   224.52
  101.93,   603.25,   349.51
  101.92,   605.05,   474.49
  102.28,   726.44,   222.72
  102.27,   728.24,   347.71
  102.26,   730.04,   472.70
  226.59,   476.13,   226.33
  226.58,   477.92,   351.32
  226.58,   479.72,   476.30
  226.93,   601.11,   224.53
  226.93,   602.91,   349.52
  226.92,   604.71,   474.51
  227.28,   726.10,   222.73
  227.27,   727.90,   347.72
  227.26,   729.70,   472.71
  351.59,   475.78,   226.34
  351.58,   477.58,   351.33
  351.57,   479.38,   476.32
  351.93,   600.77,   224.55
  351.93,   602.57,   349.53
  351.92,   604.37,   474.52
  352.28,   725.76,   222.75
  352.27,   727.56,   347.73
  352.26,   729.35,   472.72
  100.67,   473.75,   350.48
  104.03,   470.26,   475.38
  107.39,   466.76,   600.29
  97.74,   598.67,   354.05
  101.10,   595.17,   478.96
  104.46,   591.68,   603.86
  94.82,   723.58,   357.63
  98.18,   720.09,   482.53
  101.53,   716.59,   607.44
  225.59,   476.78,   347.20
  228.95,   473.28,   472.11
  232.31,   469.78,   597.01
  222.67,   601.69,   350.78
  226.02,   598.19,   475.68
  229.38,   594.70,   600.59
  219.74,   726.60,   354.35
  223.10,   723.11,   479.26
  226.45,   719.61,   604.16
  350.51,   479.80,   343.93
  353.87,   476.30,   468.83
  357.23,   472.81,   593.74
  347.59,   604.71,   347.50
  350.94,   601.22,   472.41
  354.30,   597.72,   597.31
  344.66,   729.63,   351.08
  348.02,   726.13,   475.98
  351.38,   722.63,   600.89
  101.66,   475.38,   474.97
  102.58,   474.10,   599.96
  103.50,   472.82,   724.95
  104.55,   600.34,   476.22
  105.47,   599.06,   601.21
  106.40,   597.78,   726.20
  107.44,   725.30,   477.47
  108.37,   724.02,   602.46
  109.29,   722.74,   727.45
  226.62,   472.49,   474.01
  227.54,   471.22,   599.00
  228.47,   469.94,   723.99
  229.51,   597.45,   475.27
  230.44,   596.18,   600.26
